1	0.022082	0.022082	0.30281	0.041172	0.063672	0.026218	0	0	0.054521	0.078342	0.078342	0.078342	0.074963	0.83871	0.30281	0.054521	0.13241	0.13241	0.026218	0.022082	0.10736	0	0.054521	0.032259	0.041172	0.13241	0.063672	0.041172	0.017258	0.10736	0.054521	0.041172	0	0.18747	0	0.47983	0.041172	0	0.032259	0.026218	0.022082	0.022082	0.022082	0	0.074963	0.022082	0.026218	0.077421	0.47553	0.47553	0.47553	0.09999	0	0	0.063672	0.041172	0.041172	0	0	0.09999	0.12646	0.074963	0.074963	0.063672	0	0.13241	0.032259	0.026218	0.13241	0	0	0	0	0.026218	0.026218	0.026218	0.041172	0	0.063672	0.25505	0	0.088483	0.088483	0.078342	0.032259	0.041172	0.054521	0.054521	0.022082	0.026218	0.053629	0.026218	0.054521	0.054521	0	0	0.074963	0.032259	0.33504	0.053629	0.041172	0	0.026218	0.032259	0.041172	0.032259	0.078342	0.026218	0.12646	0.077421	0.054521	0.063672	0.18205	0.054521	0.25505	0	0.40263	0	0.032259	0.078342	0.041172	0.074963	0.026218	0.054521	0.032259	0.074963	0.041172	0	0.054521	0.022082	0.041172	0.022082	0.026218	0.032259	0.053629	0.032259	0.022082	0.054521	0.078342	0.032259	0	0.022082	0.078342	0.026218	0.026218	0.078342	0.37258	0.063672	0.053629	0.074963	0.032259	0.054521	0	0.026218	0	0.041172	0	0	0.032259	0.026218	0.041172	0.054521	0.032259	0.026218	0.032259	0	0.041172	0.022082	0	0.054521	0.026218	0.078342	0.026218	0.078342	0.47553	0.054521	0.13241	0.041172	0.022082	0.10736	0.063672	0	0.074963	0.37258	0	0.13241	0.032259	0	0.13241	0	0.032259	0.026218	0.022082	0	0.026218	0.063672	0.054521	0.074963	0.032259	0.026218	0	0	0	0.041172	0.022082	0.026218	0	0	0.10187	0	0.032259	0	0.032259	0.026218	0.026218	0.032259	0.032259	0.054521	0.032259	0.032259	0.032259	0.074963	0.14418	0.053629	0.032259
0.022082	1	0.46855	0.022082	0.1643	0.022082	0.16307	0	0	0.049858	0.028013	0.028013	0.028013	0.069899	0.028013	0.022082	0.049858	0.049858	0.049858	0.16307	0.31537	0.10163	0	0.049858	0.20687	0.036762	0.049858	0.022082	0.27148	0.23246	0.45421	0.22283	0.27148	0	0.038444	0	0.10163	0.036762	0	0.20687	0.16307	0.68738	0.46855	0.31537	0	0.069899	0.13309	0.16307	0.028525	0.036762	0.036762	0.036762	0.036762	0	0	0.022082	0.036762	0.036762	0	0	0.036762	0.024598	0.069899	0.069899	0.022082	0	0.049858	0.1252	0.16307	0.049858	0	0	0	0	0.16307	0.16307	0.16307	0.27148	0	0.022082	0.018022	0	0.038444	0.038444	0.028013	0.20687	0.27148	0.36819	0.22283	0.13309	0.098695	0.018022	0.098695	0.22283	0.049858	0	0	0.069899	0.20687	0.069899	0.018022	0.64332	0	0.16307	0.20687	0.036762	0.028013	0.028013	0.38643	0.024598	0.028525	0.049858	0.022082	0.069899	0.049858	0.018022	0	0.049858	0	0.20687	0.028013	0.27148	0.069899	0.16307	0.049858	0.72833	0.069899	0.27148	0	0.12108	0.13309	0.27148	0.13309	0.84227	0.49022	0.018022	0.028013	0.13309	0.22283	0.028013	0.20687	0	0.31537	0.028013	0.38643	0.38643	0.028013	0.028013	0.022082	0.018022	0.069899	0.20687	0.36819	0	0.16307	0	0.036762	0	0	0.068032	0.16307	0.036762	0.049858	0.20687	0.16307	0.20687	0	0.27148	0.13309	0	0.049858	0.16307	0.028013	0.16307	0.028013	0.036762	0.12108	0.049858	0.089279	0.13309	0.10163	0.022082	0	0.069899	0.028013	0	0.049858	0.20687	0	0.049858	0	0.20687	0.16307	0.13309	0	0.16307	0.022082	0.049858	0.069899	0.20687	0.16307	0	0	0	0.1643	0.13309	0.16307	0	0	0.038444	0	0.20687	0	0.20687	0.16307	0.022082	0.20687	0.1252	0.22283	0.028013	0.028013	0.20687	0.069899	0.028013	0.018022	0.20687
0.022082	0.46855	1	0.022082	0.1643	0.022082	0.16307	0	0	0.049858	0.028013	0.028013	0.028013	0.069899	0.028013	0.022082	0.049858	0.049858	0.049858	0.16307	0.31537	0.10163	0	0.049858	0.20687	0.036762	0.049858	0.022082	0.27148	0.23246	0.45421	0.22283	0.27148	0	0.038444	0	0.10163	0.036762	0	0.20687	0.16307	0.46855	0.68738	0.31537	0	0.069899	0.13309	0.16307	0.028525	0.036762	0.036762	0.036762	0.036762	0	0	0.022082	0.036762	0.036762	0	0	0.036762	0.024598	0.069899	0.069899	0.022082	0	0.049858	0.1252	0.16307	0.049858	0	0	0	0	0.16307	0.16307	0.16307	0.27148	0	0.022082	0.018022	0	0.038444	0.038444	0.028013	0.20687	0.27148	0.36819	0.22283	0.13309	0.098695	0.018022	0.098695	0.22283	0.049858	0	0	0.069899	0.20687	0.069899	0.018022	0.64332	0	0.16307	0.20687	0.036762	0.028013	0.028013	0.38643	0.024598	0.028525	0.049858	0.022082	0.069899	0.049858	0.018022	0	0.049858	0	0.20687	0.028013	0.27148	0.069899	0.16307	0.049858	0.72833	0.069899	0.27148	0	0.12108	0.13309	0.27148	0.13309	0.57413	0.49022	0.018022	0.028013	0.13309	0.22283	0.028013	0.20687	0	0.31537	0.028013	0.38643	0.38643	0.028013	0.028013	0.022082	0.018022	0.069899	0.20687	0.36819	0	0.16307	0	0.036762	0	0	0.068032	0.16307	0.036762	0.049858	0.20687	0.16307	0.20687	0	0.27148	0.13309	0	0.049858	0.16307	0.028013	0.16307	0.028013	0.036762	0.12108	0.049858	0.089279	0.13309	0.10163	0.022082	0	0.069899	0.028013	0	0.049858	0.20687	0	0.049858	0	0.20687	0.16307	0.13309	0	0.16307	0.022082	0.049858	0.069899	0.20687	0.16307	0	0	0	0.1643	0.13309	0.16307	0	0	0.038444	0	0.20687	0	0.20687	0.16307	0.022082	0.20687	0.1252	0.22283	0.028013	0.028013	0.20687	0.069899	0.028013	0.018022	0.20687
0.30281	0.022082	0.022082	1	0.041172	0.063672	0.026218	0	0	0.054521	0.078342	0.078342	0.078342	0.074963	0.37258	0.30281	0.054521	0.13241	0.13241	0.026218	0.022082	0.10736	0	0.054521	0.032259	0.041172	0.13241	0.063672	0.041172	0.017258	0.10736	0.054521	0.041172	0	0.18747	0	0.47983	0.041172	0	0.032259	0.026218	0.022082	0.022082	0.022082	0	0.074963	0.022082	0.026218	0.077421	0.7205	0.7205	0.7205	0.09999	0	0	0.063672	0.041172	0.041172	0	0	0.09999	0.12646	0.074963	0.074963	0.063672	0	0.13241	0.032259	0.026218	0.13241	0	0	0	0	0.026218	0.026218	0.026218	0.041172	0	0.063672	0.25505	0	0.088483	0.088483	0.078342	0.032259	0.041172	0.054521	0.054521	0.022082	0.026218	0.053629	0.026218	0.054521	0.054521	0	0	0.074963	0.032259	0.33504	0.053629	0.041172	0	0.026218	0.032259	0.041172	0.032259	0.078342	0.026218	0.12646	0.077421	0.054521	0.063672	0.18205	0.054521	0.25505	0	0.40263	0	0.032259	0.078342	0.041172	0.074963	0.026218	0.054521	0.032259	0.074963	0.041172	0	0.054521	0.022082	0.041172	0.022082	0.026218	0.032259	0.053629	0.032259	0.022082	0.054521	0.078342	0.032259	0	0.022082	0.078342	0.026218	0.026218	0.078342	0.83871	0.063672	0.053629	0.074963	0.032259	0.054521	0	0.026218	0	0.041172	0	0	0.032259	0.026218	0.041172	0.054521	0.032259	0.026218	0.032259	0	0.041172	0.022082	0	0.054521	0.026218	0.078342	0.026218	0.078342	0.47553	0.054521	0.13241	0.041172	0.022082	0.10736	0.063672	0	0.074963	0.37258	0	0.13241	0.032259	0	0.13241	0	0.032259	0.026218	0.022082	0	0.026218	0.063672	0.054521	0.074963	0.032259	0.026218	0	0	0	0.041172	0.022082	0.026218	0	0	0.10187	0	0.032259	0	0.032259	0.026218	0.026218	0.032259	0.032259	0.054521	0.032259	0.032259	0.032259	0.074963	0.14418	0.053629	0.032259
0.041172	0.1643	0.1643	0.041172	1	0.041172	0.18402	0	0	0.07143	0.04762	0.04762	0.04762	0.09336	0.04762	0.041172	0.07143	0.07143	0.07143	0.18402	0.1643	0.12825	0	0.07143	0.21283	0.057144	0.07143	0.041172	0.2554	0.14132	0.5732	0.825	0.2554	0	0.054514	0	0.12825	0.057144	0	0.21283	0.18402	0.1643	0.1643	0.1643	0	0.09336	0.1643	0.18402	0.043909	0.057144	0.057144	0.057144	0.057144	0	0	0.041172	0.057144	0.057144	0	0	0.057144	0.041597	0.09336	0.09336	0.041172	0	0.07143	0.35167	0.18402	0.07143	0	0	0	0	0.18402	0.18402	0.18402	0.2554	0	0.041172	0.036762	0	0.054514	0.054514	0.04762	0.21283	0.2554	0.31925	0.5275	0.1643	0.30405	0.036762	0.30405	0.5275	0.07143	0	0	0.09336	0.21283	0.09336	0.036762	0.2554	0	0.18402	0.21283	0.057144	0.04762	0.04762	0.18402	0.041597	0.043909	0.07143	0.041172	0.09336	0.07143	0.036762	0	0.07143	0	0.21283	0.04762	0.2554	0.09336	0.18402	0.07143	0.21283	0.09336	0.2554	0	0.17347	0.1643	0.2554	0.1643	0.18402	0.21283	0.036762	0.04762	0.1643	0.5275	0.04762	0.21283	0	0.1643	0.04762	0.18402	0.18402	0.04762	0.04762	0.041172	0.036762	0.09336	0.21283	0.31925	0	0.18402	0	0.057144	0	0	0.11565	0.18402	0.057144	0.07143	0.21283	0.18402	0.21283	0	0.2554	0.1643	0	0.07143	0.18402	0.04762	0.18402	0.04762	0.057144	0.17347	0.07143	0.13878	0.1643	0.12825	0.041172	0	0.09336	0.04762	0	0.07143	0.21283	0	0.07143	0	0.21283	0.18402	0.1643	0	0.18402	0.041172	0.07143	0.09336	0.21283	0.18402	0	0	0	0.66	0.1643	0.18402	0	0	0.054514	0	0.21283	0	0.21283	0.18402	0.041172	0.21283	0.35167	0.825	0.04762	0.04762	0.21283	0.09336	0.04762	0.036762	0.21283
0.063672	0.022082	0.022082	0.063672	0.041172	1	0.026218	0	0	0.054521	0.078342	0.078342	0.078342	0.074963	0.078342	0.063672	0.054521	0.13241	0.13241	0.026218	0.022082	0.10736	0	0.054521	0.032259	0.041172	0.62971	0.30281	0.041172	0.017258	0.10736	0.054521	0.041172	0	0.15496	0	0.26073	0.041172	0	0.032259	0.026218	0.022082	0.022082	0.022082	0	0.074963	0.022082	0.026218	0.077421	0.09999	0.09999	0.09999	0.09999	0	0	0.11718	0.041172	0.041172	0	0	0.09999	0.10913	0.074963	0.074963	0.11718	0	0.13241	0.032259	0.026218	0.13241	0	0	0	0	0.026218	0.026218	0.026218	0.041172	0	0.11718	0.053629	0	0.088483	0.088483	0.078342	0.032259	0.041172	0.054521	0.054521	0.022082	0.026218	0.053629	0.026218	0.054521	0.054521	0	0	0.074963	0.032259	0.18205	0.053629	0.041172	0	0.026218	0.032259	0.041172	0.032259	0.078342	0.026218	0.10913	0.077421	0.054521	0.11718	0.18205	0.054521	0.053629	0	0.13241	0	0.032259	0.078342	0.041172	0.074963	0.026218	0.054521	0.032259	0.074963	0.041172	0	0.054521	0.022082	0.041172	0.022082	0.026218	0.032259	0.053629	0.032259	0.022082	0.054521	0.078342	0.032259	0	0.022082	0.078342	0.026218	0.026218	0.078342	0.078342	0.063672	0.098695	0.074963	0.032259	0.054521	0	0.026218	0	0.041172	0	0	0.032259	0.026218	0.041172	0.054521	0.032259	0.026218	0.032259	0	0.041172	0.022082	0	0.054521	0.026218	0.078342	0.026218	0.078342	0.09999	0.054521	0.13241	0.041172	0.022082	0.10736	0.11718	0	0.074963	0.078342	0	0.13241	0.032259	0	0.13241	0	0.032259	0.026218	0.022082	0	0.026218	0.30281	0.054521	0.074963	0.032259	0.026218	0	0	0	0.041172	0.022082	0.026218	0	0	0.30976	0	0.032259	0	0.032259	0.026218	0.026218	0.032259	0.032259	0.054521	0.032259	0.032259	0.032259	0.074963	0.078342	0.053629	0.032259
0.026218	0.16307	0.16307	0.026218	0.18402	0.026218	1	0	0	0.054521	0.032259	0.032259	0.032259	0.074963	0.032259	0.026218	0.054521	0.054521	0.054521	0.19361	0.16307	0.10736	0	0.054521	0.23822	0.041172	0.054521	0.026218	0.30405	0.12745	0.47983	0.24368	0.30405	0	0.041946	0	0.10736	0.041172	0	0.23822	0.19361	0.16307	0.16307	0.16307	0	0.074963	0.16307	0.19361	0.031879	0.041172	0.041172	0.041172	0.041172	0	0	0.026218	0.041172	0.041172	0	0	0.041172	0.028294	0.074963	0.074963	0.026218	0	0.054521	0.14418	0.19361	0.054521	0	0	0	0	0.19361	0.19361	0.19361	0.30405	0	0.026218	0.022082	0	0.041946	0.041946	0.032259	0.23822	0.30405	0.40263	0.24368	0.16307	0.11718	0.022082	0.11718	0.24368	0.054521	0	0	0.074963	0.23822	0.074963	0.022082	0.30405	0	0.19361	0.23822	0.041172	0.032259	0.032259	0.19361	0.028294	0.031879	0.054521	0.026218	0.074963	0.054521	0.022082	0	0.054521	0	0.23822	0.032259	0.30405	0.074963	0.19361	0.054521	0.23822	0.074963	0.30405	0	0.13241	0.16307	0.30405	0.16307	0.19361	0.23822	0.022082	0.032259	0.16307	0.24368	0.032259	0.23822	0	0.16307	0.032259	0.19361	0.19361	0.032259	0.032259	0.026218	0.022082	0.074963	0.23822	0.40263	0	0.19361	0	0.041172	0	0	0.078342	0.19361	0.041172	0.054521	0.23822	0.19361	0.23822	0	0.47553	0.25505	0	0.054521	0.30281	0.032259	0.19361	0.032259	0.041172	0.13241	0.054521	0.09999	0.16307	0.10736	0.026218	0	0.074963	0.032259	0	0.054521	0.23822	0	0.054521	0	0.23822	0.19361	0.16307	0	0.19361	0.026218	0.054521	0.074963	0.23822	0.19361	0	0	0	0.18402	0.16307	0.19361	0	0	0.041946	0	0.23822	0	0.23822	0.19361	0.026218	0.23822	0.14418	0.24368	0.032259	0.032259	0.23822	0.074963	0.032259	0.022082	0.23822
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.054521	0.049858	0.049858	0.054521	0.07143	0.054521	0.054521	0	0	1	0.061343	0.061343	0.061343	0.10989	0.061343	0.054521	0.086582	0.086582	0.086582	0.054521	0.049858	0.14711	0	0.086582	0.061343	0.07143	0.086582	0.054521	0.07143	0.044425	0.14711	0.086582	0.07143	0	0.065607	0	0.14711	0.07143	0	0.061343	0.054521	0.049858	0.049858	0.049858	0	0.10989	0.049858	0.054521	0.054514	0.07143	0.07143	0.07143	0.07143	0	0	0.054521	0.07143	0.07143	0	0	0.07143	0.053389	0.10989	0.10989	0.054521	0	0.086582	0.061343	0.054521	0.086582	0	0	0	0	0.054521	0.054521	0.054521	0.07143	0	0.054521	0.049858	0	0.065607	0.065607	0.061343	0.061343	0.07143	0.086582	0.086582	0.049858	0.054521	0.049858	0.054521	0.086582	0.086582	0	0	0.49115	0.061343	0.10989	0.049858	0.07143	0	0.054521	0.061343	0.07143	0.061343	0.061343	0.054521	0.053389	0.054514	0.086582	0.054521	0.10989	0.086582	0.049858	0	0.086582	0	0.061343	0.061343	0.07143	0.10989	0.054521	0.21027	0.061343	0.10989	0.07143	0	0.086582	0.049858	0.07143	0.049858	0.054521	0.061343	0.049858	0.061343	0.049858	0.086582	0.061343	0.061343	0	0.049858	0.061343	0.054521	0.054521	0.061343	0.061343	0.054521	0.049858	0.10989	0.061343	0.086582	0	0.054521	0	0.07143	0	0	0.061343	0.054521	0.07143	0.086582	0.061343	0.054521	0.061343	0	0.07143	0.049858	0	0.086582	0.054521	0.061343	0.054521	0.061343	0.07143	0.086582	0.086582	0.07143	0.049858	0.14711	0.054521	0	0.10989	0.061343	0	0.086582	0.061343	0	0.086582	0	0.061343	0.054521	0.049858	0	0.054521	0.054521	0.086582	0.10989	0.061343	0.054521	0	0	0	0.07143	0.049858	0.054521	0	0	0.065607	0	0.061343	0	0.061343	0.054521	0.054521	0.061343	0.061343	0.086582	0.061343	0.061343	0.061343	0.10989	0.061343	0.049858	0.061343
